Date,Time,Current Temperature,Current Wind Speed,Current Wind Direction,Current Relative Humidity,Current Barometric Pressure,Current Rain Rate,Daily Rain Total,Month Rain Total,Year Rain Total,Windchill,Heat Index,Dewpoint,Daily High Temperature,Daily Low Temperature,Month High Temperature,Month Low Temperature,Year High Temperature,Year Low Temperature,Wind 10 minute Average,Wind 10 minute Gust,Daily Wind High,Month Wind High,Year Wind High
03/29/2022,04:38:50,41.0,0.0,294,72,29.942,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:39:50,41.1,0.0,294,73,29.940,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:40:50,41.2,0.0,294,73,29.944,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:41:50,41.3,0.0,294,73,29.944,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:42:50,41.2,0.0,294,73,29.942,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:43:50,41.2,0.0,294,72,29.941,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:44:50,41.1,0.0,294,72,29.942,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:45:50,40.9,0.0,294,72,29.942,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:46:50,40.9,0.0,294,72,29.942,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:47:50,40.9,0.0,294,72,29.941,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:48:50,41.0,0.0,294,72,29.945,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:49:50,41.1,0.0,294,73,29.946,0.0000,0.0000,1.4700,21.4200,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:50:50,41.3,0.0,294,73,29.946,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:51:50,41.4,0.0,294,73,29.946,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:52:50,41.5,0.0,294,73,29.947,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:53:50,41.6,0.0,294,73,29.948,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:54:50,41.7,0.0,294,73,29.951,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:55:50,41.8,0.0,294,73,29.950,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:56:50,41.8,0.0,294,72,29.950,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:57:50,41.8,0.0,294,72,29.952,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:58:50,41.7,0.0,294,72,29.950,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,04:59:50,41.6,0.0,294,72,29.953,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:00:50,41.5,0.0,294,72,29.951,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:01:50,41.4,0.0,294,72,29.954,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:02:50,41.3,0.0,294,72,29.953,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:03:50,41.2,0.0,294,72,29.954,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:04:50,41.1,0.0,294,72,29.955,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:05:50,41.1,0.0,294,72,29.955,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:06:50,41.2,0.0,294,73,29.954,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:07:50,41.3,0.0,294,73,29.956,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:08:50,41.3,0.0,294,73,29.959,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:09:50,41.4,0.0,294,73,29.956,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:10:50,41.5,0.0,294,73,29.958,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:11:50,41.5,0.0,294,73,29.956,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:12:50,41.4,0.0,294,72,29.958,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:13:50,41.4,0.0,294,72,29.960,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:14:50,41.4,0.0,294,73,29.959,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:15:50,41.6,0.0,294,73,29.960,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:16:50,41.5,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:17:50,41.6,0.0,294,73,29.961,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:18:50,41.6,0.0,294,73,29.960,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:19:50,41.8,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:20:50,41.7,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:21:50,41.7,0.0,294,72,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:22:50,41.7,0.0,294,72,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:23:50,41.8,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:24:50,41.9,0.0,294,73,29.961,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:25:50,42.0,0.0,294,73,29.960,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:26:50,42.2,0.0,294,73,29.960,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:27:50,42.3,0.0,294,73,29.961,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:28:50,42.4,0.0,294,73,29.960,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:29:50,42.4,0.0,294,73,29.959,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:30:50,42.3,0.0,294,73,29.960,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:31:50,42.3,0.0,294,73,29.959,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:32:51,42.3,0.0,294,73,29.959,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:33:50,42.3,0.0,294,73,29.958,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:34:50,42.3,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:35:50,42.2,0.0,294,73,29.960,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:36:50,42.2,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:37:50,42.2,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:38:50,42.2,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:39:50,42.2,0.0,294,73,29.964,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:40:50,42.2,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:41:50,42.3,0.0,294,73,29.966,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:42:50,42.2,0.0,294,73,29.965,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:43:51,42.3,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:44:50,42.3,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:45:50,42.3,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,05:46:50,42.3,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:47:51,42.3,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:48:50,42.3,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:49:50,42.3,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:50:50,42.3,0.0,294,73,29.964,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:51:51,42.3,0.0,294,73,29.967,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:52:51,42.2,0.0,294,73,29.965,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:53:51,42.2,0.0,294,73,29.964,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:54:50,42.1,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:55:51,41.9,0.0,294,73,29.964,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:56:51,41.9,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,42.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:57:51,41.8,0.0,294,72,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:58:50,41.6,0.0,294,72,29.965,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,05:59:51,41.6,0.0,294,72,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:00:50,41.5,0.0,294,72,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:01:50,41.5,0.0,294,72,29.961,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:02:50,41.6,0.0,294,72,29.963,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:03:50,41.7,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:04:51,41.6,0.0,294,73,29.964,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:05:51,41.6,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:06:51,41.5,0.0,294,72,29.961,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:07:50,41.4,0.0,294,73,29.962,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:08:51,41.4,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:09:51,41.3,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:10:51,41.4,0.0,294,73,29.968,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:11:51,41.4,0.0,294,73,29.967,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:12:50,41.4,0.0,294,73,29.969,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:13:50,41.4,0.0,294,73,29.969,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:14:50,41.4,0.0,294,73,29.966,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:15:51,41.4,0.0,294,73,29.968,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:16:51,41.5,0.0,294,73,29.965,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:17:51,41.6,0.0,294,73,29.965,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:18:51,41.6,0.0,294,73,29.966,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:19:51,41.5,0.0,294,73,29.961,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:20:51,41.5,0.0,294,73,29.959,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:21:50,41.5,0.0,294,73,29.961,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:22:51,41.5,0.0,294,73,29.961,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:23:51,41.5,0.0,294,73,29.964,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:24:51,41.5,0.0,294,73,29.964,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:25:51,41.5,0.0,294,73,29.963,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:26:51,41.4,0.0,294,73,29.965,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:27:51,41.4,0.0,294,73,29.966,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:28:51,41.4,0.0,294,73,29.969,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:29:51,41.4,1.0,294,73,29.969,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:30:51,41.4,0.0,294,73,29.970,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:31:51,41.5,0.0,294,73,29.969,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:32:51,41.5,0.0,294,73,29.972,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:33:51,41.5,0.0,294,73,29.973,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:34:51,41.5,0.0,294,73,29.972,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:35:51,41.4,0.0,294,73,29.975,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:36:51,41.4,0.0,294,73,29.970,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:37:51,41.5,0.0,294,73,29.970,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:38:51,41.6,0.0,294,73,29.971,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:39:51,41.6,0.0,294,73,29.971,0.0000,0.0100,1.4800,21.4300,42.0,41.0,34.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:40:51,41.5,0.0,294,73,29.972,0.0000,0.0100,1.4800,21.4300,42.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:41:51,41.3,0.0,294,73,29.971,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:42:51,41.2,0.0,294,73,29.970,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:43:51,41.2,0.0,294,72,29.972,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:44:51,41.2,0.0,294,73,29.973,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:45:51,41.1,0.0,294,72,29.974,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:46:51,41.0,0.0,294,72,29.974,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,1.0,1.0,20.0,20.0
03/29/2022,06:47:51,41.0,0.0,294,73,29.976,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
03/29/2022,06:48:51,41.0,0.0,294,73,29.975,0.0000,0.0100,1.4800,21.4300,41.0,41.0,33.0,43.6,40.7,81.1,33.6,83.0,29.0,0.0,0.0,1.0,20.0,20.0
